ReactioneName,ReactionID,Category,Class,EntityName,UniprotID
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P35070 BTC,P35070
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P04626 ERBB2,P04626
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:Q15303-2 ERBB4,Q15303
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:Q15303-1 ERBB4,Q15303
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P01133 EGF,P01133
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P00533 EGFR,P00533
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P21860-1 ERBB3,P21860
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:Q02297-10 NRG1,Q02297
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:Q07889 SOS1,Q07889
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P62993-1 GRB2,P62993
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P01116-2 KRAS,P01116
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P01111 NRAS,P01111
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P01116-1 KRAS,P01116
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and p-SHC1:Phosphorylated ERBB2 heterodimers,R-HSA-1250463,Input,Complex,UniProt:P01112 HRAS,P01112
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,SimpleEntity,UniProt:Q07889 SOS1,Q07889
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,SimpleEntity,UniProt:P62993-1 GRB2,P62993
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,SimpleEntity,UniProt:P04626 ERBB2,P04626
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,SimpleEntity,UniProt:P01133 EGF,P01133
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,SimpleEntity,UniProt:P00533 EGFR,P00533
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,SimpleEntity,UniProt:P01116-2 KRAS,P01116
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,SimpleEntity,UniProt:P01111 NRAS,P01111
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,SimpleEntity,UniProt:P01116-1 KRAS,P01116
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,SimpleEntity,UniProt:P01112 HRAS,P01112
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,Complex,UniProt:Q07889 SOS1,Q07889
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,Complex,UniProt:P62993-1 GRB2,P62993
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,Complex,UniProt:P04626 ERBB2,P04626
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,Complex,UniProt:P01133 EGF,P01133
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,Complex,UniProt:P00533 EGFR,P00533
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,Complex,UniProt:P01116-2 KRAS,P01116
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,Complex,UniProt:P01111 NRAS,P01111
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,Complex,UniProt:P01116-1 KRAS,P01116
RAS guanyl-nucleotide exchange mediated by SOS1 in complex with GRB2 and phosphorylated EGFR:ERBB2 heterodimers.,R-HSA-1250498,Input,Complex,UniProt:P01112 HRAS,P01112
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:Q07889 SOS1,Q07889
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:P62993-1 GRB2,P62993
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:Q15303-3 ERBB4,Q15303
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:O14511 NRG2,O14511
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:P56975 NRG3,P56975
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:Q8WWG1 NRG4,Q8WWG1
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:Q02297 NRG1,Q02297
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:Q99075 HBEGF,Q99075
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:O14944 EREG,O14944
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:P35070 BTC,P35070
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:P04626 ERBB2,P04626
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:Q15303-2 ERBB4,Q15303
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,DefinedSet,UniProt:Q15303-1 ERBB4,Q15303
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:Q07889 SOS1,Q07889
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:P62993-1 GRB2,P62993
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:Q15303-3 ERBB4,Q15303
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:O14511 NRG2,O14511
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:P56975 NRG3,P56975
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:Q8WWG1 NRG4,Q8WWG1
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:Q02297 NRG1,Q02297
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:Q99075 HBEGF,Q99075
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:O14944 EREG,O14944
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:P35070 BTC,P35070
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:P04626 ERBB2,P04626
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:Q15303-2 ERBB4,Q15303
GRB2:SOS1 complex binds phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306969,Input,Complex,UniProt:Q15303-1 ERBB4,Q15303
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,CandidateSet,UniProt:Q07889 SOS1,Q07889
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,CandidateSet,UniProt:P62993-1 GRB2,P62993
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,CandidateSet,UniProt:P04626 ERBB2,P04626
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,CandidateSet,UniProt:P01133 EGF,P01133
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,CandidateSet,UniProt:P00533 EGFR,P00533
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,Complex,UniProt:Q07889 SOS1,Q07889
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,Complex,UniProt:P62993-1 GRB2,P62993
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,Complex,UniProt:P04626 ERBB2,P04626
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,Complex,UniProt:P01133 EGF,P01133
GRB2:SOS1 complex binds phosphorylated EGFR:ERBB2 heterodimer,R-HSA-1250488,Input,Complex,UniProt:P00533 EGFR,P00533
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:Q07889 SOS1,Q07889
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:P62993-1 GRB2,P62993
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:Q15303-3 ERBB4,Q15303
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:O14511 NRG2,O14511
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:P56975 NRG3,P56975
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:Q8WWG1 NRG4,Q8WWG1
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:Q02297 NRG1,Q02297
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:Q99075 HBEGF,Q99075
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:O14944 EREG,O14944
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:P35070 BTC,P35070
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:P04626 ERBB2,P04626
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:Q15303-2 ERBB4,Q15303
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:Q15303-1 ERBB4,Q15303
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:P01116-2 KRAS,P01116
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:P01111 NRAS,P01111
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:P01116-1 KRAS,P01116
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,SimpleEntity,UniProt:P01112 HRAS,P01112
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:Q07889 SOS1,Q07889
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:P62993-1 GRB2,P62993
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:Q15303-3 ERBB4,Q15303
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:O14511 NRG2,O14511
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:P56975 NRG3,P56975
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:Q8WWG1 NRG4,Q8WWG1
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:Q02297 NRG1,Q02297
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:Q99075 HBEGF,Q99075
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:O14944 EREG,O14944
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:P35070 BTC,P35070
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:P04626 ERBB2,P04626
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:Q15303-2 ERBB4,Q15303
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:Q15303-1 ERBB4,Q15303
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:P01116-2 KRAS,P01116
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:P01111 NRAS,P01111
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:P01116-1 KRAS,P01116
RAS guanyl nucleotide exchange mediated by SOS1 bound to GRB2 in complex with phosphorylated ERBB4:ERBB2 heterodimers,R-HSA-1306972,Input,Complex,UniProt:P01112 HRAS,P01112
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:Q16543 CDC37,Q16543
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:P04626 ERBB2,P04626
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:Q96RT1 ERBIN,Q96RT1
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:P07900 HSP90AA1,P07900
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:P01133 EGF,P01133
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:P00533 EGFR,P00533
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:O14511 NRG2,O14511
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:P56975 NRG3,P56975
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:Q8WWG1 NRG4,Q8WWG1
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:Q02297 NRG1,Q02297
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:Q99075 HBEGF,Q99075
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:O14944 EREG,O14944
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:P35070 BTC,P35070
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:Q15303-2 ERBB4,Q15303
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:Q15303-1 ERBB4,Q15303
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:Q15303-3 ERBB4,Q15303
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:P21860-1 ERBB3,P21860
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,DefinedSet,UniProt:Q02297-10 NRG1,Q02297
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:Q16543 CDC37,Q16543
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:P04626 ERBB2,P04626
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:Q96RT1 ERBIN,Q96RT1
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:P07900 HSP90AA1,P07900
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:P01133 EGF,P01133
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:P00533 EGFR,P00533
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:O14511 NRG2,O14511
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:P56975 NRG3,P56975
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:Q8WWG1 NRG4,Q8WWG1
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:Q02297 NRG1,Q02297
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:Q99075 HBEGF,Q99075
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:O14944 EREG,O14944
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:P35070 BTC,P35070
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:Q15303-2 ERBB4,Q15303
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:Q15303-1 ERBB4,Q15303
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:Q15303-3 ERBB4,Q15303
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:P21860-1 ERBB3,P21860
Trans-autophosphorylation of ERBB2 heterodimers,R-HSA-1963582,Input,SimpleEntity,UniProt:Q02297-10 NRG1,Q02297
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:O14511 NRG2,O14511
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:P56975 NRG3,P56975
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:Q8WWG1 NRG4,Q8WWG1
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:Q02297 NRG1,Q02297
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:Q99075 HBEGF,Q99075
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:O14944 EREG,O14944
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:P35070 BTC,P35070
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:Q15303-2 ERBB4,Q15303
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:Q15303-1 ERBB4,Q15303
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:P04626 ERBB2,P04626
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:Q15303-3 ERBB4,Q15303
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:P01133 EGF,P01133
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:P00533 EGFR,P00533
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:P21860-1 ERBB3,P21860
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,DefinedSet,UniProt:Q02297-10 NRG1,Q02297
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:O14511 NRG2,O14511
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:P56975 NRG3,P56975
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:Q8WWG1 NRG4,Q8WWG1
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:Q02297 NRG1,Q02297
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:Q99075 HBEGF,Q99075
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:O14944 EREG,O14944
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:P35070 BTC,P35070
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:Q15303-2 ERBB4,Q15303
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:Q15303-1 ERBB4,Q15303
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:P04626 ERBB2,P04626
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:Q15303-3 ERBB4,Q15303
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:P01133 EGF,P01133
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:P00533 EGFR,P00533
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:P21860-1 ERBB3,P21860
Trans-autophosphorylation of p-Y877-ERBB2 heterodimers,R-HSA-1963581,Input,SimpleEntity,UniProt:Q02297-10 NRG1,Q02297
Autophosphorylation of insulin receptor,R-HSA-74715,Input,Complex,UniProt:P06213 INSR,P06213
Autophosphorylation of insulin receptor,R-HSA-74715,Input,Complex,UniProt:P01308 INS,P01308
Autophosphorylation of insulin receptor,R-HSA-74715,Input,SimpleEntity,UniProt:P06213 INSR,P06213
Autophosphorylation of insulin receptor,R-HSA-74715,Input,SimpleEntity,UniProt:P01308 INS,P01308
Endosome acidification,R-HSA-74723,Input,SimpleEntity,UniProt:Q15904 ATP6AP1,Q15904
