ReactioneName,ReactionID,Category,Class,EntityName,UniprotID
eNOS:NOSIP translocation from caveolae to intracellular compartments,R-HSA-203680,Input,Complex,UniProt:Q9Y314 NOSIP,Q9Y314
eNOS:Caveolin-1 complex binds to Nostrin,R-HSA-203716,Input,Complex,UniProt:P29474 NOS3,P29474
eNOS:Caveolin-1 complex binds to Nostrin,R-HSA-203716,Input,Complex,UniProt:Q03135 CAV1,Q03135
eNOS:Caveolin-1 complex binds to Nostrin,R-HSA-203716,Input,Complex,UniProt:Q8IVI9 NOSTRIN,Q8IVI9
NOSTRIN mediated translocation of eNOS from plasma membrane,R-HSA-203625,Input,Complex,UniProt:O00401 WASL,O00401
NOSTRIN mediated translocation of eNOS from plasma membrane,R-HSA-203625,Input,Complex,UniProt:P29474 NOS3,P29474
NOSTRIN mediated translocation of eNOS from plasma membrane,R-HSA-203625,Input,Complex,UniProt:P50570 DNM2,P50570
NOSTRIN mediated translocation of eNOS from plasma membrane,R-HSA-203625,Input,Complex,UniProt:Q03135 CAV1,Q03135
NOSTRIN mediated translocation of eNOS from plasma membrane,R-HSA-203625,Input,Complex,UniProt:Q8IVI9 NOSTRIN,Q8IVI9
eNOS:Caveolin-1:NOSTRIN complex binds dynamin-2,R-HSA-203662,Input,Complex,UniProt:P50570 DNM2,P50570
eNOS:Caveolin-1:NOSTRIN complex binds dynamin-2,R-HSA-203662,Input,Complex,UniProt:P29474 NOS3,P29474
eNOS:Caveolin-1:NOSTRIN complex binds dynamin-2,R-HSA-203662,Input,Complex,UniProt:Q03135 CAV1,Q03135
eNOS:Caveolin-1:NOSTRIN complex binds dynamin-2,R-HSA-203662,Input,Complex,UniProt:Q8IVI9 NOSTRIN,Q8IVI9
eNOS:Caveolin-1:NOSTRIN complex binds dynamin-2,R-HSA-203662,Input,EntityWithAccessionedSequence,UniProt:P50570 DNM2,P50570
eNOS:Caveolin-1:NOSTRIN complex binds dynamin-2,R-HSA-203662,Input,EntityWithAccessionedSequence,UniProt:P29474 NOS3,P29474
eNOS:Caveolin-1:NOSTRIN complex binds dynamin-2,R-HSA-203662,Input,EntityWithAccessionedSequence,UniProt:Q03135 CAV1,Q03135
eNOS:Caveolin-1:NOSTRIN complex binds dynamin-2,R-HSA-203662,Input,EntityWithAccessionedSequence,UniProt:Q8IVI9 NOSTRIN,Q8IVI9
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,Complex,UniProt:O00401 WASL,O00401
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,Complex,UniProt:P29474 NOS3,P29474
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,Complex,UniProt:P50570 DNM2,P50570
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,Complex,UniProt:Q03135 CAV1,Q03135
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,Complex,UniProt:Q8IVI9 NOSTRIN,Q8IVI9
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,EntityWithAccessionedSequence,UniProt:O00401 WASL,O00401
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,EntityWithAccessionedSequence,UniProt:P29474 NOS3,P29474
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,EntityWithAccessionedSequence,UniProt:P50570 DNM2,P50570
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,EntityWithAccessionedSequence,UniProt:Q03135 CAV1,Q03135
eNOS:Caveolin-1:NOSTRIN:dynamin-2 complex binds N-WASP,R-HSA-203565,Input,EntityWithAccessionedSequence,UniProt:Q8IVI9 NOSTRIN,Q8IVI9
Superoxide reacts rapidly with NO to form peroxynitrite (ONOO-),R-HSA-1497878,Input,SimpleEntity,null,null
eNOS associates with Caveolin-1,R-HSA-203712,Input,EntityWithAccessionedSequence,UniProt:P29474 NOS3,P29474
eNOS associates with Caveolin-1,R-HSA-203712,Input,EntityWithAccessionedSequence,UniProt:Q03135 CAV1,Q03135
eNOS associates with Caveolin-1,R-HSA-203712,Input,Complex,UniProt:P29474 NOS3,P29474
eNOS associates with Caveolin-1,R-HSA-203712,Input,Complex,UniProt:Q03135 CAV1,Q03135
Caveolin-1 dissociates from eNOS:CaM:HSP90 complex,R-HSA-202144,Input,Complex,UniProt:P29474 NOS3,P29474
Caveolin-1 dissociates from eNOS:CaM:HSP90 complex,R-HSA-202144,Input,Complex,UniProt:Q03135 CAV1,Q03135
Caveolin-1 dissociates from eNOS:CaM:HSP90 complex,R-HSA-202144,Input,Complex,UniProt:P07900 HSP90AA1,P07900
Caveolin-1 dissociates from eNOS:CaM:HSP90 complex,R-HSA-202144,Input,Complex,UniProt:P0DP23 CALM1,P0DP23
Uncoupled eNOS favours the formation of superoxide,R-HSA-1497810,Input,SimpleEntity,UniProt:P07900 HSP90AA1,P07900
Uncoupled eNOS favours the formation of superoxide,R-HSA-1497810,Input,SimpleEntity,UniProt:P31749 AKT1,P31749
Uncoupled eNOS favours the formation of superoxide,R-HSA-1497810,Input,SimpleEntity,UniProt:P0DP23 CALM1,P0DP23
Uncoupled eNOS favours the formation of superoxide,R-HSA-1497810,Input,SimpleEntity,UniProt:P29474 NOS3,P29474
CYGB binds O2,R-HSA-5340214,Input,SimpleEntity,UniProt:Q8WWM9 CYGB,Q8WWM9
CYGB binds O2,R-HSA-5340214,Input,Complex,UniProt:Q8WWM9 CYGB,Q8WWM9
"DDAH1,2 hydrolyses ADMA to DMA and L-Cit",R-HSA-5693373,Input,SimpleEntity,UniProt:O94760 DDAH1,O94760
"DDAH1,2 hydrolyses ADMA to DMA and L-Cit",R-HSA-5693373,Input,SimpleEntity,UniProt:O95865 DDAH2,O95865
palmitoylation of eNOS,R-HSA-203567,Input,EntityWithAccessionedSequence,UniProt:Q8IVQ6 ZDHHC21,Q8IVQ6
palmitoylation of eNOS,R-HSA-203567,Input,EntityWithAccessionedSequence,UniProt:P29474 NOS3,P29474
palmitoylation of eNOS,R-HSA-203567,Input,SimpleEntity,UniProt:Q8IVQ6 ZDHHC21,Q8IVQ6
palmitoylation of eNOS,R-HSA-203567,Input,SimpleEntity,UniProt:P29474 NOS3,P29474
eNOS synthesizes NO,R-HSA-202127,Input,SimpleEntity,UniProt:P07900 HSP90AA1,P07900
eNOS synthesizes NO,R-HSA-202127,Input,SimpleEntity,UniProt:P31749 AKT1,P31749
eNOS synthesizes NO,R-HSA-202127,Input,SimpleEntity,UniProt:P0DP23 CALM1,P0DP23
eNOS synthesizes NO,R-HSA-202127,Input,SimpleEntity,UniProt:P29474 NOS3,P29474
The cofactor BH4 is required for electron transfer in the eNOS catalytic cycle,R-HSA-1497784,Input,SimpleEntity,UniProt:P07900 HSP90AA1,P07900
The cofactor BH4 is required for electron transfer in the eNOS catalytic cycle,R-HSA-1497784,Input,SimpleEntity,UniProt:P31749 AKT1,P31749
The cofactor BH4 is required for electron transfer in the eNOS catalytic cycle,R-HSA-1497784,Input,SimpleEntity,UniProt:P0DP23 CALM1,P0DP23
The cofactor BH4 is required for electron transfer in the eNOS catalytic cycle,R-HSA-1497784,Input,SimpleEntity,UniProt:P29474 NOS3,P29474
The cofactor BH4 is required for electron transfer in the eNOS catalytic cycle,R-HSA-1497784,Input,Complex,UniProt:P07900 HSP90AA1,P07900
The cofactor BH4 is required for electron transfer in the eNOS catalytic cycle,R-HSA-1497784,Input,Complex,UniProt:P31749 AKT1,P31749
The cofactor BH4 is required for electron transfer in the eNOS catalytic cycle,R-HSA-1497784,Input,Complex,UniProt:P0DP23 CALM1,P0DP23
The cofactor BH4 is required for electron transfer in the eNOS catalytic cycle,R-HSA-1497784,Input,Complex,UniProt:P29474 NOS3,P29474
HSP90 binds eNOS:Caveolin-1:CaM complex,R-HSA-202129,Input,Complex,UniProt:P07900 HSP90AA1,P07900
HSP90 binds eNOS:Caveolin-1:CaM complex,R-HSA-202129,Input,Complex,UniProt:P29474 NOS3,P29474
HSP90 binds eNOS:Caveolin-1:CaM complex,R-HSA-202129,Input,Complex,UniProt:Q03135 CAV1,Q03135
HSP90 binds eNOS:Caveolin-1:CaM complex,R-HSA-202129,Input,Complex,UniProt:P0DP23 CALM1,P0DP23
HSP90 binds eNOS:Caveolin-1:CaM complex,R-HSA-202129,Input,EntityWithAccessionedSequence,UniProt:P07900 HSP90AA1,P07900
HSP90 binds eNOS:Caveolin-1:CaM complex,R-HSA-202129,Input,EntityWithAccessionedSequence,UniProt:P29474 NOS3,P29474
HSP90 binds eNOS:Caveolin-1:CaM complex,R-HSA-202129,Input,EntityWithAccessionedSequence,UniProt:Q03135 CAV1,Q03135
HSP90 binds eNOS:Caveolin-1:CaM complex,R-HSA-202129,Input,EntityWithAccessionedSequence,UniProt:P0DP23 CALM1,P0DP23
BH2 binding can lead to eNOS uncoupling,R-HSA-1497796,Input,SimpleEntity,UniProt:P07900 HSP90AA1,P07900
BH2 binding can lead to eNOS uncoupling,R-HSA-1497796,Input,SimpleEntity,UniProt:P31749 AKT1,P31749
BH2 binding can lead to eNOS uncoupling,R-HSA-1497796,Input,SimpleEntity,UniProt:P0DP23 CALM1,P0DP23
BH2 binding can lead to eNOS uncoupling,R-HSA-1497796,Input,SimpleEntity,UniProt:P29474 NOS3,P29474
BH2 binding can lead to eNOS uncoupling,R-HSA-1497796,Input,Complex,UniProt:P07900 HSP90AA1,P07900
BH2 binding can lead to eNOS uncoupling,R-HSA-1497796,Input,Complex,UniProt:P31749 AKT1,P31749
BH2 binding can lead to eNOS uncoupling,R-HSA-1497796,Input,Complex,UniProt:P0DP23 CALM1,P0DP23
BH2 binding can lead to eNOS uncoupling,R-HSA-1497796,Input,Complex,UniProt:P29474 NOS3,P29474
CYGB dioxygenates NO,R-HSA-5340226,Input,SimpleEntity,UniProt:Q8WWM9 CYGB,Q8WWM9
CYGB dioxygenates NO,R-HSA-5340226,Input,Complex,UniProt:Q8WWM9 CYGB,Q8WWM9
eNOS translocation from Golgi to Caveolae,R-HSA-203700,Input,EntityWithAccessionedSequence,UniProt:P29474 NOS3,P29474
depalmitoylated eNOS translocates from plasma membrane,R-HSA-202132,Input,Complex,UniProt:P29474 NOS3,P29474
N-myristoylation of eNOS,R-HSA-203611,Input,SimpleEntity,UniProt:P29474 NOS3,P29474
N-myristoylation of eNOS,R-HSA-203611,Input,EntityWithAccessionedSequence,UniProt:P29474 NOS3,P29474
AKT1 binds eNOS complex via HSP90,R-HSA-202137,Input,Complex,UniProt:P31749 AKT1,P31749
AKT1 binds eNOS complex via HSP90,R-HSA-202137,Input,Complex,UniProt:P29474 NOS3,P29474
AKT1 binds eNOS complex via HSP90,R-HSA-202137,Input,Complex,UniProt:P07900 HSP90AA1,P07900
AKT1 binds eNOS complex via HSP90,R-HSA-202137,Input,Complex,UniProt:P0DP23 CALM1,P0DP23
AKT1 binds eNOS complex via HSP90,R-HSA-202137,Input,EntityWithAccessionedSequence,UniProt:P31749 AKT1,P31749
AKT1 binds eNOS complex via HSP90,R-HSA-202137,Input,EntityWithAccessionedSequence,UniProt:P29474 NOS3,P29474
AKT1 binds eNOS complex via HSP90,R-HSA-202137,Input,EntityWithAccessionedSequence,UniProt:P07900 HSP90AA1,P07900
AKT1 binds eNOS complex via HSP90,R-HSA-202137,Input,EntityWithAccessionedSequence,UniProt:P0DP23 CALM1,P0DP23
Salvage - Sepiapterin is reduced to BH2,R-HSA-1497869,Input,SimpleEntity,UniProt:P35270 SPR,P35270
AKT1 phosphorylates eNOS,R-HSA-202111,Input,SimpleEntity,UniProt:P31749 AKT1,P31749
AKT1 phosphorylates eNOS,R-HSA-202111,Input,SimpleEntity,UniProt:P29474 NOS3,P29474
AKT1 phosphorylates eNOS,R-HSA-202111,Input,SimpleEntity,UniProt:P07900 HSP90AA1,P07900
AKT1 phosphorylates eNOS,R-HSA-202111,Input,SimpleEntity,UniProt:P0DP23 CALM1,P0DP23
AKT1 phosphorylates eNOS,R-HSA-202111,Input,Complex,UniProt:P31749 AKT1,P31749
AKT1 phosphorylates eNOS,R-HSA-202111,Input,Complex,UniProt:P29474 NOS3,P29474
AKT1 phosphorylates eNOS,R-HSA-202111,Input,Complex,UniProt:P07900 HSP90AA1,P07900
AKT1 phosphorylates eNOS,R-HSA-202111,Input,Complex,UniProt:P0DP23 CALM1,P0DP23
eNOS:Caveolin-1 complex binds to CaM,R-HSA-202110,Input,Complex,UniProt:P29474 NOS3,P29474
eNOS:Caveolin-1 complex binds to CaM,R-HSA-202110,Input,Complex,UniProt:Q03135 CAV1,Q03135
eNOS:Caveolin-1 complex binds to CaM,R-HSA-202110,Input,Complex,UniProt:P0DP23 CALM1,P0DP23
depalmitoylation of eNOS,R-HSA-203613,Input,Complex,UniProt:O75608 LYPLA1,O75608
depalmitoylation of eNOS,R-HSA-203613,Input,Complex,UniProt:P29474 NOS3,P29474
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:Q96MF6 COQ10A,Q96MF6
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:Q9H8M1 COQ10B,Q9H8M1
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O43920 NDUFS5,O43920
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O75380 NDUFS6,O75380
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P49821 NDUFV1,P49821
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P56181 NDUFV3,P56181
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:Q9UI09 NDUFA12,Q9UI09
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O43181 NDUFS4,O43181
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P28331 NDUFS1,P28331
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P19404 NDUFV2,P19404
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P03905 MT-ND4,P03905
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P03915 MT-ND5,P03915
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P03886 MT-ND1,P03886
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:Q16795 NDUFA9,Q16795
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O75489 NDUFS3,O75489
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O00217 NDUFS8,O00217
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O75251 NDUFS7,O75251
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O75306 NDUFS2,O75306
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O95169 NDUFB8,O95169
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:Q9P0J0 NDUFA13,Q9P0J0
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O96000 NDUFB10,O96000
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P17568 NDUFB7,P17568
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O95299 NDUFA10,O95299
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O43677 NDUFC1,O43677
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O95178 NDUFB2,O95178
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O43674 NDUFB5,O43674
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:Q9Y6M9 NDUFB9,Q9Y6M9
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:Q86Y39 NDUFA11,Q86Y39
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O43678 NDUFA2,O43678
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O95182 NDUFA7,O95182
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P51970 NDUFA8,P51970
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O15239 NDUFA1,O15239
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O95167 NDUFA3,O95167
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O95298 NDUFC2,O95298
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O75438 NDUFB1,O75438
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O14561 NDUFAB1,O14561
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:Q16718 NDUFA5,Q16718
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O43676 NDUFB3,O43676
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P56556 NDUFA6,P56556
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O95168 NDUFB4,O95168
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:Q9NX14 NDUFB11,Q9NX14
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:O95139 NDUFB6,O95139
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P03891 MT-ND2,P03891
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P03923 MT-ND6,P03923
"Complex I oxidises NADH to NAD+, reduces CoQ to QH2",R-HSA-163217,Input,SimpleEntity,UniProt:P03897 MT-ND3,P03897
"ETFDH oxidises ETF (reduced) to ETF, reduces CoQ to QH2",R-HSA-169270,Input,SimpleEntity,UniProt:Q16134 ETFDH,Q16134
"ETFDH oxidises ETF (reduced) to ETF, reduces CoQ to QH2",R-HSA-169270,Input,SimpleEntity,UniProt:P38117 ETFB,P38117
"ETFDH oxidises ETF (reduced) to ETF, reduces CoQ to QH2",R-HSA-169270,Input,SimpleEntity,UniProt:P13804 ETFA,P13804
"ETFDH oxidises ETF (reduced) to ETF, reduces CoQ to QH2",R-HSA-169270,Input,Complex,UniProt:Q16134 ETFDH,Q16134
"ETFDH oxidises ETF (reduced) to ETF, reduces CoQ to QH2",R-HSA-169270,Input,Complex,UniProt:P38117 ETFB,P38117
"ETFDH oxidises ETF (reduced) to ETF, reduces CoQ to QH2",R-HSA-169270,Input,Complex,UniProt:P13804 ETFA,P13804
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,EntityWithAccessionedSequence,UniProt:O75380 NDUFS6,O75380
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,EntityWithAccessionedSequence,UniProt:P49821 NDUFV1,P49821
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,EntityWithAccessionedSequence,UniProt:P56181 NDUFV3,P56181
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,EntityWithAccessionedSequence,UniProt:Q9UI09 NDUFA12,Q9UI09
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,EntityWithAccessionedSequence,UniProt:O43181 NDUFS4,O43181
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,EntityWithAccessionedSequence,UniProt:P28331 NDUFS1,P28331
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,EntityWithAccessionedSequence,UniProt:P19404 NDUFV2,P19404
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,EntityWithAccessionedSequence,UniProt:Q8N183 NDUFAF2,Q8N183
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,Complex,UniProt:O75380 NDUFS6,O75380
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,Complex,UniProt:P49821 NDUFV1,P49821
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,Complex,UniProt:P56181 NDUFV3,P56181
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,Complex,UniProt:Q9UI09 NDUFA12,Q9UI09
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,Complex,UniProt:O43181 NDUFS4,O43181
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,Complex,UniProt:P28331 NDUFS1,P28331
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,Complex,UniProt:P19404 NDUFV2,P19404
NDUF subunits bind to form the FP subcomplex,R-HSA-6800870,Input,Complex,UniProt:Q8N183 NDUFAF2,Q8N183
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,Complex,UniProt:Q7L592 NDUFAF7,Q7L592
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,Complex,UniProt:O75306 NDUFS2,O75306
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,Complex,UniProt:Q16795 NDUFA9,Q16795
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,Complex,UniProt:O75489 NDUFS3,O75489
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,Complex,UniProt:O00217 NDUFS8,O00217
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,Complex,UniProt:O75251 NDUFS7,O75251
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,EntityWithAccessionedSequence,UniProt:Q7L592 NDUFAF7,Q7L592
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,EntityWithAccessionedSequence,UniProt:O75306 NDUFS2,O75306
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,EntityWithAccessionedSequence,UniProt:Q16795 NDUFA9,Q16795
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,EntityWithAccessionedSequence,UniProt:O75489 NDUFS3,O75489
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,EntityWithAccessionedSequence,UniProt:O00217 NDUFS8,O00217
NDUF subunits bind to form the IP subcomplex,R-HSA-6800868,Input,EntityWithAccessionedSequence,UniProt:O75251 NDUFS7,O75251
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,EntityWithAccessionedSequence,UniProt:Q9BU61 NDUFAF3,Q9BU61
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,EntityWithAccessionedSequence,UniProt:Q9P032 NDUFAF4,Q9P032
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,EntityWithAccessionedSequence,UniProt:Q7L592 NDUFAF7,Q7L592
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,EntityWithAccessionedSequence,UniProt:O75306 NDUFS2,O75306
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,EntityWithAccessionedSequence,UniProt:Q16795 NDUFA9,Q16795
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,EntityWithAccessionedSequence,UniProt:O00217 NDUFS8,O00217
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,EntityWithAccessionedSequence,UniProt:O75489 NDUFS3,O75489
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,EntityWithAccessionedSequence,UniProt:O75251 NDUFS7,O75251
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,EntityWithAccessionedSequence,UniProt:Q9NPL8 TIMMDC1,Q9NPL8
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,Complex,UniProt:Q9BU61 NDUFAF3,Q9BU61
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,Complex,UniProt:Q9P032 NDUFAF4,Q9P032
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,Complex,UniProt:Q7L592 NDUFAF7,Q7L592
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,Complex,UniProt:O75306 NDUFS2,O75306
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,Complex,UniProt:Q16795 NDUFA9,Q16795
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,Complex,UniProt:O00217 NDUFS8,O00217
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,Complex,UniProt:O75489 NDUFS3,O75489
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,Complex,UniProt:O75251 NDUFS7,O75251
"IP subcomplex binds NDUFAF3, NDUFAF4, TIMMDC1 to form Intermediate 1",R-HSA-6799203,Input,Complex,UniProt:Q9NPL8 TIMMDC1,Q9NPL8
The 315kDa subcomplex binds the 370kDa subcomplex to form the 550kDa complex,R-HSA-6799202,Input,Complex,UniProt:O95139 NDUFB6,O95139
The 315kDa subcomplex binds the 370kDa subcomplex to form the 550kDa complex,R-HSA-6799202,Input,Complex,UniProt:P03891 MT-ND2,P03891
The 315kDa subcomplex binds the 370kDa subcomplex to form the 550kDa complex,R-HSA-6799202,Input,Complex,UniProt:P03923 MT-ND6,P03923
The 315kDa subcomplex binds the 370kDa subcomplex to form the 550kDa complex,R-HSA-6799202,Input,Complex,UniProt:Q8IUX1 TMEM126B,Q8IUX1
The 315kDa subcomplex binds the 370kDa subcomplex to form the 550kDa complex,R-HSA-6799202,Input,Complex,UniProt:Q9BQ95 ECSIT,Q9BQ95
